,creator,duration,id,labels,ladder,title,views
7890,,246.0,qLPmvIN6AlE,[180],"[{'160 - 256x144 (144p)': 115.698}, {'133 - 426x240 (240p)': 246.631}, {'134 - 640x360 (360p)': 480.108}, {'135 - 854x480 (480p)': 873.798}, {'136 - 1280x720 (720p)': 1517.223}, {'137 - 1920x1080 (1080p)': 3456.468}, {'18 - 640x360 (medium)': 651.521}, {'22 - 1280x720 (hd720)': 1194.944}]",Megalithic Tactical System Video,1864.0
8444,,246.0,2F666YBI9nk,"[61, 1191]","[{'160 - 256x144 (144p)': 129.209}, {'133 - 426x240 (240p)': 278.051}, {'134 - 640x360 (360p)': 297.745}, {'135 - 854x480 (480p)': 619.374}, {'136 - 1280x720 (720p)': 1248.001}, {'137 - 1920x1080 (1080p)': 2250.053}, {'18 - 640x360 (medium)': 222.043}]",mix caporales (AFOVIC) filial cusco 2015 TUNDIQUE DJ,4420.0
9099,,246.0,nZCICqe7baI,"[39, 66, 2231]","[{'160 - 256x144 (144p)': 110.107}, {'133 - 426x240 (240p)': 247.14}, {'134 - 640x360 (360p)': 606.494}, {'135 - 854x480 (480p)': 1114.592}, {'136 - 1280x720 (720p)': 2217.435}, {'137 - 1920x1080 (1080p)': 4348.205}, {'18 - 640x360 (medium)': 733.527}, {'22 - 1280x720 (hd720)': 2244.767}]",Forever 21 Fall HAUL!!,2376.0
10852,,246.0,lF7zA4ooOBk,"[14, 578, 2308]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 605.578}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 539.047}]",All Terrain - Rep Ya State,16379.0
12777,The Wanted,246.0,Fu_J4QPr8To,[14],"[{'160 - 256x144 (144p)': 111.909}, {'133 - 426x240 (240p)': 248.142}, {'134 - 640x360 (360p)': 644.135}, {'135 - 854x480 (480p)': 1186.621}, {'136 - 1280x720 (720p)': 2368.379}, {'137 - 1920x1080 (1080p)': 4336.05}, {'18 - 640x360 (medium)': 637.466}]",The Wanted - Gold Forever (Official),10441784.0
13476,,246.0,JntKikQZ9_U,"[11, 126]","[{'160 - 256x144 (144p)': 110.82}, {'133 - 426x240 (240p)': 246.598}, {'134 - 640x360 (360p)': 609.201}, {'135 - 854x480 (480p)': 1115.046}, {'136 - 1280x720 (720p)': 2219.026}, {'137 - 1920x1080 (1080p)': 4151.258}, {'18 - 640x360 (medium)': 738.222}, {'22 - 1280x720 (hd720)': 3.991}]",I Have Some New Questions For You - Curious To Get Your Opinion,1983.0
13554,,246.0,j9LGQfxaHto,[21],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 291.369}, {'135 - 640x480 (DASH video)': 1155.0}, {'136 - 960x720 (DASH video)': 2310.0}, {'137 - 1440x1080 (DASH video)': 4331.25}, {'18 - 480x360 (medium)': 263.251}, {'22 - 960x720 (hd720)': 932.105}]",C Spire Wireless Flashing Software (MobileUnlockers.Com) Text Tony (518) 261 - 0190,2330.0
19471,Mr Black,246.0,tDNho7iuD04,[14],"[{'160 - 256x144 (144p)': 111.767}, {'133 - 426x240 (240p)': 194.561}, {'134 - 640x360 (360p)': 430.588}, {'135 - 854x480 (480p)': 780.03}, {'136 - 1280x720 (720p)': 1381.06}, {'137 - 1920x1080 (1080p)': 2415.248}, {'18 - 640x360 (medium)': 447.48}]",Laberinto - De Arriba Sound Ft. Mr Black | Oficial Video,1599566.0
21275,,246.0,ZQ7UvZKY59Y,"[0, 52, 70, 125]","[{'160 - 256x144 (144p)': 112.478}, {'133 - 426x240 (240p)': 250.917}, {'134 - 640x360 (360p)': 610.14}, {'135 - 854x480 (480p)': 1117.973}, {'136 - 1280x720 (720p)': 2233.188}, {'137 - 1920x1080 (1080p)': 4215.226}, {'18 - 640x360 (medium)': 703.958}, {'22 - 1280x720 (hd720)': 1928.751}]","Focus on: Keith Langford, Unics Kazan",5655.0
22166,,246.0,G1CVSXh_W3Y,"[0, 1, 124, 317]","[{'160 - 256x144 (144p)': 114.573}, {'133 - 426x240 (240p)': 251.372}, {'134 - 640x360 (360p)': 608.93}, {'135 - 854x480 (480p)': 1117.365}, {'136 - 1280x720 (720p)': 2236.416}, {'137 - 1920x1080 (1080p)': 4195.395}, {'18 - 640x360 (medium)': 630.047}, {'22 - 1280x720 (hd720)': 1604.072}]",Battlefield 4 | MAV TROLLING | BrigadaTROLL3,8395.0
23245,,246.0,Wr4FuAzkT4s,"[11, 83, 262, 284, 720, 751, 1081]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 612.525}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 648.113}, {'22 - 1280x720 (hd720)': 2693.171}]",* GoPro * Ten Hove aan het modderen in de mais (2014).,1837.0
23952,,246.0,QXi6O-79E4M,"[0, 1, 916]","[{'160 - 256x144 (144p)': 111.032}, {'133 - 426x240 (240p)': 253.387}, {'134 - 640x360 (360p)': 614.39}, {'135 - 854x480 (480p)': 1126.222}, {'136 - 1280x720 (720p)': 2235.324}, {'298 - 1280x720 (720p60)': 3307.619}, {'137 - 1920x1080 (1080p)': 4230.776}, {'299 - 1920x1080 (1080p60)': 5517.054}, {'18 - 640x360 (medium)': 727.03}, {'22 - 1280x720 (hd720)': 2191.175}]",Dark Souls: How to find and easily kill Ceaseless Discharge,1495.0
24469,,246.0,19puDqMC8Bk,"[11, 26, 29]","[{'160 - 256x144 (144p)': 111.516}, {'133 - 426x240 (240p)': 227.756}, {'134 - 640x360 (360p)': 576.837}, {'135 - 854x480 (480p)': 1165.084}, {'136 - 1280x720 (720p)': 1916.504}, {'137 - 1920x1080 (1080p)': 3394.319}, {'18 - 640x360 (medium)': 703.873}, {'22 - 1280x720 (hd720)': 1541.025}]",Kracie チョコネリィ choconerii,8203062.0
26378,,246.0,YO6vfSC5Xrc,"[2, 7]","[{'160 - 256x144 (144p)': 113.35}, {'133 - 426x240 (240p)': 246.577}, {'134 - 640x360 (360p)': 605.865}, {'135 - 854x480 (480p)': 1115.491}, {'136 - 1280x720 (720p)': 2215.752}, {'137 - 1920x1080 (1080p)': 4468.38}, {'18 - 640x360 (medium)': 695.986}, {'22 - 1280x720 (hd720)': 3004.211}]",Merc 60 Lower Unit Oil Change,11525.0
26960,,246.0,kFg6UzQrkOQ,[343],"[{'160 - 192x144 (144p)': 119.689}, {'134 - 480x360 (360p)': 261.027}, {'133 - 320x240 (240p)': 271.579}, {'135 - 640x480 (480p)': 485.963}, {'136 - 960x720 (720p)': 920.747}, {'137 - 1440x1080 (1080p)': 1494.955}, {'18 - 480x360 (medium)': 250.78}, {'22 - 960x720 (hd720)': 595.651}]",Роботы для аукционов и публичных торгов: AuSe,3698.0
27330,,246.0,3_E53NKk6b0,[26],"[{'160 - 256x144 (144p)': 148.02}, {'133 - 426x240 (240p)': 320.494}, {'134 - 640x360 (360p)': 637.605}, {'135 - 854x480 (480p)': 1165.505}, {'136 - 1280x720 (720p)': 2331.145}, {'137 - 1920x1080 (1080p)': 4362.073}, {'18 - 640x360 (medium)': 715.302}, {'22 - 1280x720 (hd720)': 2342.192}]",「東京おもちゃショー2013」『NANO-FALCON (ナノファルコン)』！,7850.0
31120,,246.0,9GKt3lO-f-o,"[11, 637, 1571]","[{'160 - 256x144 (144p)': 113.122}, {'133 - 426x240 (240p)': 251.132}, {'134 - 640x360 (360p)': 619.116}, {'135 - 854x480 (480p)': 1131.265}, {'136 - 1280x720 (720p)': 2258.553}, {'137 - 1920x1080 (1080p)': 4161.992}, {'18 - 640x360 (medium)': 738.357}, {'22 - 1280x720 (hd720)': 4.091}]",アイカツ チョコポップ アイスバー,97237.0
31154,PEZ,246.0,7UyGdzx2yRA,[14],"[{'160 - 256x144 (144p)': 110.614}, {'133 - 426x240 (240p)': 249.614}, {'134 - 640x360 (360p)': 611.11}, {'135 - 854x480 (480p)': 1119.796}, {'136 - 1280x720 (720p)': 2209.642}, {'137 - 1920x1080 (1080p)': 4151.662}, {'18 - 640x360 (medium)': 686.596}]",Pez - The Game (Official Video),341412.0
31720,,246.0,ilwTIR1zZ7Y,"[3, 4]","[{'160 - 256x144 (144p)': 112.044}, {'133 - 426x240 (240p)': 247.771}, {'134 - 640x360 (360p)': 621.186}, {'135 - 854x480 (480p)': 1144.501}, {'136 - 1280x720 (720p)': 2268.779}, {'137 - 1920x1080 (1080p)': 4194.613}, {'18 - 640x360 (medium)': 743.156}]",박효신 Park Hyo Shin 110930 리허설-2 High Technology,49953.0
31737,,246.0,cFCp7-KGxSg,[0],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 607.278}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2227.7}, {'137 - 1920x1080 (DASH video)': 4311.24}, {'264 - 1920x1080 (DASH video)': 5962.697}, {'18 - 640x360 (medium)': 682.251}, {'22 - 1280x720 (hd720)': 3.551}]",All the Curling action - Innsbruck 2012 Mixed Curling Red Group Session 6,1899.0
5344,מופע הארנבות של ד״ר קספר,247.0,cgWaFfELeDI,"[88, 184, 242, 313, 380, 470]","[{'160 - 256x144 (144p)': 113.757}, {'133 - 426x240 (240p)': 265.125}, {'134 - 640x360 (360p)': 681.78}, {'135 - 854x480 (480p)': 1311.838}, {'136 - 1280x720 (720p)': 2214.946}, {'137 - 1920x1080 (1080p)': 3924.285}, {'264 - 2048x1152 (1080p)': 5526.891}, {'18 - 640x360 (medium)': 440.594}, {'22 - 1280x720 (hd720)': 1187.105}]",The Sims 3 Modern French House 【HD】,4030.0
6902,,247.0,OIGmc0ksJxc,"[3, 6]","[{'160 - 256x144 (144p)': 113.903}, {'133 - 426x240 (240p)': 248.624}, {'134 - 640x360 (360p)': 615.143}, {'135 - 854x480 (480p)': 1128.426}, {'136 - 1280x720 (720p)': 2208.204}, {'137 - 1920x1080 (1080p)': 4139.204}, {'18 - 640x360 (medium)': 643.698}]","5. Head Down  - This One Is On Us presents ""Another Version Of The Truth : The Gift""",34531.0
7289,,247.0,onf7GWAkDig,"[0, 1, 35, 85, 245]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 609.961}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 624.845}, {'22 - 1280x720 (hd720)': 2552.959}]",GTA V ONLINE PS4: Lo mas INCREIBLE que me ha pasado! - Risas #5,1464.0
10178,,247.0,zFOonOTNJBE,[26],"[{'160 - 256x144 (144p)': 111.342}, {'133 - 426x240 (240p)': 254.144}, {'134 - 640x360 (360p)': 334.19}, {'135 - 854x480 (480p)': 597.819}, {'136 - 1280x720 (720p)': 1042.909}, {'137 - 1920x1080 (1080p)': 1966.169}, {'18 - 640x360 (medium)': 368.227}, {'22 - 1280x720 (hd720)': 4.018}]",Episode 8: Making Pinkie Pie for Chad Alan!,19198.0
12968,,247.0,FnHi6c_Hd8Y,[310],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 1060.411}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 427.693}, {'22 - 1280x720 (hd720)': 1682.808}]",Fireworks - Maui  1/1/2013,2415.0
13524,,247.0,1bkASE_daBI,[14],"[{'160 - 256x144 (144p)': 111.04}, {'133 - 426x240 (240p)': 250.446}, {'134 - 640x360 (360p)': 577.937}, {'135 - 854x480 (480p)': 1121.036}, {'136 - 1280x720 (720p)': 1879.224}, {'137 - 1920x1080 (1080p)': 3445.073}, {'18 - 640x360 (medium)': 585.004}]",Raibizness - Amine Wahrani Feat I.S.M.A (Clip Officiel),256787.0
15386,,247.0,OApcE2jULyM,"[2, 17, 19, 30, 129, 143, 345]","[{'160 - 256x144 (144p)': 112.432}, {'133 - 426x240 (240p)': 256.989}, {'134 - 640x360 (360p)': 609.189}, {'135 - 854x480 (480p)': 1120.254}, {'136 - 1280x720 (720p)': 2258.276}, {'137 - 1920x1080 (1080p)': 4269.637}, {'18 - 640x360 (medium)': 686.369}, {'22 - 1280x720 (hd720)': 2007.787}]",Vídeo Release 1ª Etapa - Rally dos Sertões 2014,2142.0
16761,,247.0,S0cDUe10YiY,"[21, 23, 24, 471, 2683]","[{'160 - 256x144 (144p)': 110.955}, {'133 - 426x240 (240p)': 246.735}, {'134 - 640x360 (360p)': 487.194}, {'135 - 854x480 (480p)': 915.249}, {'136 - 1280x720 (720p)': 1652.186}, {'137 - 1920x1080 (1080p)': 4131.015}, {'18 - 640x360 (medium)': 616.259}, {'22 - 1280x720 (hd720)': 1320.887}]",LÊ SANG - Ốp lưng Sony Z1 Aishark Metal viền nhôm tuyệt đẹp,2899.0
17272,Two Steps from Hell,247.0,yykQ8dTFyT0,[451],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 602.683}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 377.345}, {'22 - 1280x720 (hd720)': 1166.39}]",الكشف عن حقيقة الأطباق الطائرة وأحداث مثلث برمودا2,1364.0
18307,,247.0,x1cs17xW3Bk,"[74, 275, 629, 887]","[{'160 - 256x144 (144p)': 111.527}, {'133 - 426x240 (240p)': 255.011}, {'134 - 640x360 (360p)': 607.786}, {'135 - 854x480 (480p)': 1113.656}, {'136 - 1280x720 (720p)': 2225.008}, {'137 - 1920x1080 (1080p)': 4182.777}, {'18 - 640x360 (medium)': 686.176}, {'22 - 1280x720 (hd720)': 2120.346}]",Prolimatech MK-26 VGA Cooler (Rus),5449.0
18636,,247.0,d37JFU5i4PA,"[80, 725]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 613.019}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 649.188}, {'22 - 1280x720 (hd720)': 2331.385}]",Urban Lettering Tutorial Using The City Landscape With Pablo From Belio // DIY,3757.0
19982,,247.0,cu3_1QvLXVQ,"[2, 44, 109, 162]","[{'160 - 192x144 (144p)': 114.511}, {'133 - 320x240 (240p)': 251.981}, {'134 - 480x360 (360p)': 606.609}, {'135 - 640x480 (480p)': 1108.71}, {'136 - 960x720 (720p)': 2212.643}, {'137 - 1440x1080 (1080p)': 4153.059}, {'18 - 480x360 (medium)': 581.676}, {'22 - 960x720 (hd720)': 2150.819}]",Treinamento pouso 3 pontos no Piper PA-11 Aeroclube Jundiaí,5553.0
20351,Pino Parisi,247.0,qHdA4-i0Y4I,[14],"[{'160 - 256x144 (144p)': 111.974}, {'133 - 426x240 (240p)': 247.155}, {'134 - 640x360 (360p)': 647.324}, {'135 - 854x480 (480p)': 1184.415}, {'136 - 1280x720 (720p)': 2355.386}, {'137 - 1920x1080 (1080p)': 4340.181}, {'18 - 640x360 (medium)': 675.239}]",Pino Parisi feat Marco Marfe' - Ormai e' fernut - Video Ufficiale,45018.0
21250,,247.0,ca_6RpoWp2o,"[5, 49, 150, 204]","[{'160 - 256x144 (144p)': 37.514}, {'133 - 426x240 (240p)': 73.38}, {'134 - 640x360 (360p)': 160.37}, {'135 - 854x480 (480p)': 279.758}, {'136 - 1280x720 (720p)': 515.578}, {'137 - 1920x1080 (1080p)': 866.617}, {'18 - 640x360 (medium)': 350.078}, {'22 - 1280x720 (hd720)': 321.938}]",Sonamy: A Medieval Story Part 10,4811.0
22999,吉田仁美,247.0,x0RBjvy_v-8,"[0, 1388]","[{'160 - 256x144 (144p)': 114.557}, {'133 - 426x240 (240p)': 250.616}, {'134 - 640x360 (360p)': 607.996}, {'135 - 854x480 (480p)': 1112.385}, {'136 - 1280x720 (720p)': 2221.864}, {'137 - 1920x1080 (1080p)': 4402.541}, {'18 - 640x360 (medium)': 709.763}, {'22 - 1280x720 (hd720)': 3045.709}]",データカードダス プリキュアオールスターズ #01 菱川六花でプレイ2,14600.0
24114,,247.0,TjOTI4xISDY,[8],"[{'160 - 256x144 (144p)': 122.626}, {'133 - 426x240 (240p)': 247.576}, {'134 - 640x360 (360p)': 610.256}, {'135 - 854x480 (480p)': 1112.508}, {'136 - 1280x720 (720p)': 2222.049}, {'137 - 1920x1080 (1080p)': 4130.076}, {'18 - 640x360 (medium)': 723.676}, {'22 - 1280x720 (hd720)': 2210.014}]",Part 2 of 7 -- NHP 2012 Spring Pep Rally -- Step Team,1324.0
26820,,247.0,vwDtAwyhW_Y,"[26, 782, 3809]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 520.875}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 566.804}, {'22 - 1280x720 (hd720)': 2000.553}]",リラックマストア梅田店 2012年 お正月イベント 【登場】,4669.0
27080,,247.0,oZ2A8dGBEes,"[2, 7, 116]","[{'160 - 192x144 (144p)': 113.938}, {'133 - 320x240 (240p)': 250.261}, {'134 - 480x360 (360p)': 272.412}, {'135 - 640x480 (480p)': 599.52}, {'136 - 960x720 (720p)': 1162.242}, {'137 - 1440x1080 (1080p)': 2462.041}, {'18 - 480x360 (medium)': 388.296}, {'22 - 960x720 (hd720)': 1067.98}]",قطب لعبه حامد العسيري3,4891.0
28240,,247.0,zn9Goe2gPk8,"[1004, 1734]","[{'160 - 256x144 (144p)': 114.228}, {'133 - 426x240 (240p)': 255.65}, {'134 - 640x360 (360p)': 273.201}, {'135 - 854x480 (480p)': 592.574}, {'136 - 1280x720 (720p)': 1187.561}, {'137 - 1920x1080 (1080p)': 2245.273}, {'18 - 640x360 (medium)': 314.542}]",[EinsteinGrooving] Dragon Age Origins - I am the One,1490.0
28991,,247.0,T4zIHtukqc8,[0],"[{'160 - 256x144 (144p)': 111.124}, {'133 - 426x240 (240p)': 252.74}, {'134 - 640x360 (360p)': 606.057}, {'135 - 854x480 (480p)': 1114.058}, {'136 - 1280x720 (720p)': 2223.472}, {'137 - 1920x1080 (1080p)': 4152.171}, {'18 - 640x360 (medium)': 711.64}, {'22 - 1280x720 (hd720)': 1979.502}]","Red Bull Skydivers Invade in in Scottsdale, AZ | Grand Opening Party  | Topgolf",10298.0
30754,Music For Your Media,247.0,wUBr64fpm0U,[205],"[{'160 - 256x144 (144p)': 111.032}, {'133 - 426x240 (240p)': 247.741}, {'134 - 640x360 (360p)': 609.946}, {'135 - 854x480 (480p)': 1125.573}, {'136 - 1280x720 (720p)': 2240.613}, {'137 - 1920x1080 (1080p)': 4189.212}, {'18 - 640x360 (medium)': 707.14}, {'22 - 1280x720 (hd720)': 4.055}]",A Day in the Life of Austin High School,22279.0
30934,,247.0,rbUk7V5j9BQ,"[6, 201]","[{'160 - 256x144 (144p)': 111.124}, {'133 - 426x240 (240p)': 248.973}, {'134 - 640x360 (360p)': 615.697}, {'135 - 854x480 (480p)': 1128.07}, {'136 - 1280x720 (720p)': 2246.439}, {'137 - 1920x1080 (1080p)': 4184.337}, {'18 - 640x360 (medium)': 738.395}]",CARNAVALES 2015  AYACUCHO  CANTA RAYDA  MENDEZ Primicia 2015 TEMA Ya no sufras,13694.0
30966,,247.0,BrNP8Ig2k3U,"[0, 1, 69, 236, 404, 589]","[{'160 - 256x144 (144p)': 113.507}, {'133 - 426x240 (240p)': 252.096}, {'134 - 640x360 (360p)': 608.644}, {'135 - 854x480 (480p)': 1117.638}, {'136 - 1280x720 (720p)': 2229.809}, {'137 - 1920x1080 (1080p)': 4272.635}, {'264 - 1920x1080 (1080p)': 6651.475}, {'18 - 640x360 (medium)': 790.238}, {'22 - 1280x720 (hd720)': 2261.454}]","Fun with ""Pokey86"" Episode 2 - SSF4",2346.0
32815,,247.0,vv3IapG3-GI,"[2, 7]","[{'160 - 256x144 (144p)': 125.342}, {'133 - 426x240 (240p)': 259.323}, {'134 - 640x360 (360p)': 606.778}, {'135 - 854x480 (480p)': 1112.103}, {'136 - 1280x720 (720p)': 2218.467}, {'137 - 1920x1080 (1080p)': 4133.169}, {'18 - 640x360 (medium)': 736.582}, {'22 - 1280x720 (hd720)': 1994.759}]","США 916: в Сан Франциско многие живут скромнененько, небогатенько, бюджетненько",5653.0
32816,,247.0,vv3IapG3-GI,"[0, 52, 70, 806]","[{'160 - 256x144 (144p)': 125.342}, {'133 - 426x240 (240p)': 259.323}, {'134 - 640x360 (360p)': 606.778}, {'135 - 854x480 (480p)': 1112.103}, {'136 - 1280x720 (720p)': 2218.467}, {'137 - 1920x1080 (1080p)': 4133.169}, {'18 - 640x360 (medium)': 736.582}, {'22 - 1280x720 (hd720)': 1994.759}]","США 916: в Сан Франциско многие живут скромнененько, небогатенько, бюджетненько",5653.0
33750,,247.0,Ns1ES5N-tJ0,"[9, 10, 34]","[{'160 - 256x144 (144p)': 115.429}, {'133 - 426x240 (240p)': 251.054}, {'134 - 640x360 (360p)': 462.82}, {'135 - 854x480 (480p)': 1123.874}, {'136 - 1280x720 (720p)': 2318.99}, {'137 - 1920x1080 (1080p)': 4168.641}, {'264 - 1920x1080 (1080p)': 6387.692}, {'18 - 480x270 (small)': 634.252}]",Lowden S 27 acoustic Guitar with K&K pure western pickup,9601.0
34197,,247.0,mGLuvQyATsI,"[11, 20, 22, 29, 32, 112, 173, 747]","[{'160 - 256x144 (144p)': 115.622}, {'133 - 426x240 (240p)': 258.408}, {'134 - 640x360 (360p)': 568.531}, {'135 - 854x480 (480p)': 1098.124}, {'136 - 1280x720 (720p)': 1962.226}, {'137 - 1920x1080 (1080p)': 3626.444}, {'18 - 640x360 (medium)': 606.553}, {'22 - 1280x720 (hd720)': 1381.241}]",Grünkohl,17738.0
34890,,247.0,nyXb9ViK_Sg,"[17, 19, 129, 3256, 3601]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 609.034}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'298 - 1280x720 (DASH video)': 3368.284}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'299 - 1920x1080 (DASH video)': 5607.028}, {'18 - 640x360 (medium)': 722.459}, {'22 - 1280x720 (hd720)': 2887.337}]",Slalom du Geoparc 2013 [HD] Rallye-Addict.com,1191.0
35137,,247.0,8hOhu30u3Vc,[31],"[{'160 - 82x144 (144p)': 111.054}, {'133 - 136x240 (144p)': 250.452}, {'134 - 202x360 (240p)': 290.89}, {'135 - 270x480 (240p)': 628.808}, {'136 - 406x720 (360p)': 1266.893}, {'137 - 608x1080 (480p)': 2679.195}, {'264 - 810x1440 (720p)': 7275.489}, {'18 - 202x360 (small)': 333.185}]",珊珊鋼琴獨奏--西村由紀江Yukie Nishimura（手紙Virgin）,1394.0
35665,,247.0,OoNPX7s6O_A,"[0, 42, 111]","[{'160 - 256x144 (144p)': 126.758}, {'134 - 640x360 (360p)': 240.184}, {'133 - 426x240 (240p)': 307.62}, {'135 - 854x480 (480p)': 463.732}, {'136 - 1280x720 (720p)': 922.46}, {'137 - 1920x1080 (1080p)': 1605.267}, {'18 - 640x360 (medium)': 306.397}, {'22 - 1280x720 (hd720)': 3.662}]",Como Crear Una Cuenta En League of Legends,8047.0
3803,,248.0,DlbliThJ79c,"[9, 10, 34, 2624]","[{'160 - 256x144 (144p)': 110.9}, {'133 - 426x240 (240p)': 250.986}, {'134 - 640x360 (360p)': 580.847}, {'135 - 854x480 (480p)': 1091.695}, {'136 - 1280x720 (720p)': 1975.469}, {'137 - 1920x1080 (1080p)': 3629.78}, {'18 - 640x360 (medium)': 560.187}, {'22 - 1280x720 (hd720)': 1208.584}]","ギター用ピックに,キャラ物はいかが? ～リラックマ編～",1724.0
4683,,248.0,hliTVsMI-9g,"[53, 58, 163, 214, 464]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 622.444}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 764.156}, {'22 - 1280x720 (hd720)': 3194.189}]",Nokian Hakkapeliitta A10 Studded Tyre Trail Riding in Bergheim,1394.0
6916,Denise Ho,248.0,HWg4oEiaAv0,"[4, 9, 10, 37]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 607.512}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 728.021}]",何韻詩 迷你與我 結他 guitar cover by Eric Lo,1886.0
7671,,248.0,PCIcy93azSA,"[31, 40, 57, 117, 492]","[{'160 - 256x144 (144p)': 117.242}, {'134 - 640x360 (360p)': 234.296}, {'133 - 426x240 (240p)': 252.5}, {'135 - 854x480 (480p)': 501.668}, {'136 - 1280x720 (720p)': 899.579}, {'137 - 1920x1080 (1080p)': 1631.851}, {'18 - 640x360 (medium)': 339.625}]",Reflection - Fifth Harmony - Piano Tutorial - Synthesia,18885.0
9417,,248.0,sgE-7A2hxn8,"[3, 4]","[{'160 - 254x144 (DASH video)': 108.0}, {'133 - 424x240 (DASH video)': 242.0}, {'134 - 636x360 (DASH video)': 491.618}, {'135 - 848x480 (DASH video)': 1155.0}, {'136 - 1270x720 (DASH video)': 2310.0}, {'137 - 1906x1080 (DASH video)': 4331.25}, {'18 - 636x360 (medium)': 738.188}]","Goo Goo Dolls - Iris (Live at Busch Gardens Tampa, FL)",16322.0
