,creator,duration,id,labels,ladder,title,views
615,,487.0,66YAKpM7BWE,"[0, 1, 799, 815]","[{'160 - 230x144 (DASH video)': 108.0}, {'133 - 384x240 (DASH video)': 242.0}, {'134 - 576x360 (DASH video)': 606.1}, {'135 - 768x480 (DASH video)': 1155.0}, {'136 - 1152x720 (DASH video)': 2310.0}, {'298 - 1152x720 (DASH video)': 3312.992}, {'18 - 576x360 (medium)': 591.616}, {'22 - 1152x720 (hd720)': 2042.463}]",Left 4 Dead - Madness Gameplay (A 9 Player Co-Op Expert Game) Part 5,4571.0
616,,453.0,XN9pbu56DAs,"[0, 1, 35, 85]","[{'160 - 256x144 (144p)': 111.993}, {'133 - 426x240 (240p)': 254.23}, {'134 - 640x360 (360p)': 608.439}, {'135 - 854x480 (480p)': 1115.832}, {'136 - 1280x720 (720p)': 2227.31}, {'18 - 640x360 (medium)': 687.676}, {'22 - 1280x720 (hd720)': 2081.289}]",GTA 5 [NOVA GERAÇÃO - Online]: Wallride da COBRA | e FANTASMA gordoso,1408.0
617,,396.0,tkemmRF-uUI,"[56, 254, 845]","[{'160 - 256x144 (144p)': 112.694}, {'133 - 426x240 (240p)': 249.958}, {'134 - 640x360 (360p)': 610.876}, {'135 - 854x480 (480p)': 1133.956}, {'136 - 1280x720 (720p)': 2227.28}, {'18 - 640x360 (medium)': 736.184}, {'22 - 1280x720 (hd720)': 2.946}]",Euro Truck Simulator 2 - Scania R500 Highline 6x2,68481.0
618,,280.0,lSRhV3s9-oA,"[3, 6]","[{'160 - 192x144 (144p)': 112.949}, {'133 - 320x240 (240p)': 248.722}, {'134 - 480x360 (360p)': 292.182}, {'135 - 640x480 (480p)': 539.343}, {'18 - 480x360 (medium)': 344.255}]",포맨 다시 사랑할수있을까 Korean night 2010,17264.0
619,Zedd,230.0,lUJUSGgLIbs,"[14, 3538]","[{'160 - 256x144 (144p)': 112.084}, {'133 - 426x240 (240p)': 248.471}, {'134 - 640x360 (360p)': 644.897}, {'135 - 854x480 (480p)': 1169.193}, {'136 - 1280x720 (720p)': 2339.984}, {'137 - 1920x1080 (1080p)': 4401.49}, {'18 - 640x360 (medium)': 587.573}]",Zedd - Stay The Night feat. Hayley Williams)(Unofficial Lyric/Typography Video),2070.0
620,Engine-Earz Experiment with Lena Cullen,208.0,lVIniRtt34E,"[2, 30, 55, 284, 408]","[{'160 - 256x144 (144p)': 110.315}, {'133 - 426x240 (240p)': 249.323}, {'134 - 640x360 (360p)': 611.852}, {'135 - 854x480 (480p)': 1128.165}, {'136 - 1280x720 (720p)': 2233.54}, {'18 - 640x360 (medium)': 728.977}, {'22 - 1280x720 (hd720)': 1967.808}]",We Love Epic - Hercules Prima / GoPro HD,54569.0
621,,233.0,lYUgQnmsVUA,"[28, 33, 38, 78, 86, 257]","[{'160 - 192x144 (144p)': 114.929}, {'133 - 320x240 (240p)': 246.483}, {'134 - 480x360 (360p)': 370.741}, {'135 - 640x480 (480p)': 772.809}, {'18 - 480x360 (medium)': 579.624}]",Seven Nation Army (Drums Only),50089.0
622,,400.0,lZJ9h60dfLI,"[11, 20, 22, 29, 32, 112, 120, 173, 303, 444, 506, 543, 1261, 2966]","[{'160 - 256x144 (144p)': 115.444}, {'133 - 426x240 (240p)': 249.735}, {'134 - 640x360 (360p)': 606.834}, {'135 - 854x480 (480p)': 1115.372}, {'136 - 1280x720 (720p)': 2252.417}, {'137 - 1920x1080 (1080p)': 4146.416}, {'18 - 640x360 (medium)': 649.959}, {'22 - 1280x720 (hd720)': 1640.075}]",Sweet Potato Chicken Soup : Soupilicious Collab,2375.0
623,,318.0,WwaCrfKjHEc,"[0, 1, 1887]","[{'160 - 230x144 (DASH video)': 108.0}, {'133 - 384x240 (DASH video)': 242.0}, {'134 - 576x360 (DASH video)': 322.284}, {'135 - 768x480 (DASH video)': 1155.0}, {'136 - 1152x720 (DASH video)': 2310.0}, {'18 - 480x300 (small)': 229.146}]",diablo 2 free noob foundation,1470.0
624,,361.0,fN2u_iCfPlQ,"[0, 1, 5]","[{'160 - 256x144 (144p)': 111.341}, {'133 - 426x240 (240p)': 253.362}, {'134 - 640x360 (360p)': 259.772}, {'135 - 854x480 (480p)': 520.142}, {'136 - 1280x720 (720p)': 1043.076}, {'18 - 640x360 (medium)': 440.706}, {'22 - 1280x720 (hd720)': 1072.618}]",Play Princess Body Spa Video Play Now-Beauty Girls Games-Dress Up Games,22114.0
625,,122.0,12meIAwCQI4,"[8, 205]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 608.826}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'18 - 480x270 (small)': 594.083}, {'22 - 1280x720 (hd720)': 2129.798}]",Salinas High 2010 @ alisal,3858.0
626,,223.0,156IbBF4-rs,"[2, 7, 48, 196, 711]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 609.729}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 617.662}]",87 Corvette,1984.0
627,,163.0,1AG3jjhHQcs,[318],"[{'160 - 178x144 (144p)': 124.322}, {'133 - 298x240 (240p)': 254.722}, {'18 - 426x344 (medium)': 500.783}]",12 07 2009  Пятигорский Окс  Приз Анилина   Видео скачек   Ипподром Ру,3550.0
628,Michael Behm,143.0,5iPNvZUSN-E,"[181, 216, 222, 249]","[{'160 - 192x144 (144p)': 111.184}, {'133 - 320x240 (240p)': 270.851}, {'18 - 320x240 (small)': 353.428}]",*Funky Brights* - Spring Time Nail Art Design,23306.0
629,,434.0,hZ3nJI8y80g,[3],"[{'160 - 256x144 (144p)': 112.595}, {'133 - 426x240 (240p)': 256.684}, {'134 - 640x360 (360p)': 576.334}, {'135 - 854x480 (480p)': 1181.676}, {'136 - 1280x720 (720p)': 2355.507}, {'137 - 1920x1080 (1080p)': 4413.515}, {'18 - 640x360 (medium)': 620.33}]","Yanni Live in Sri Lanka - 2014...Yanni says ""Ayubowan"" to Sri Lanka-Yanni Live in Sri Lanka -2014",5664.0
630,,355.0,hZh5DbnRYlc,"[3, 4, 13, 54]","[{'160 - 192x144 (144p)': 112.83}, {'133 - 320x240 (240p)': 246.589}, {'134 - 480x360 (360p)': 299.086}, {'135 - 640x480 (480p)': 714.996}, {'18 - 480x360 (medium)': 375.528}]",Whale Warriors,4031.0
631,,130.0,ha_XaTYeL1Y,"[311, 360]","[{'160 - 192x144 (144p)': 114.156}, {'133 - 320x240 (240p)': 247.821}, {'134 - 480x360 (360p)': 609.5}, {'135 - 640x480 (480p)': 1118.993}, {'18 - 480x360 (medium)': 625.547}]",PE TOPOGAN LA PISCINA,2559.0
632,,257.0,hcGWYalO0YI,[794],"[{'160 - 192x144 (144p)': 116.76}, {'133 - 320x240 (240p)': 252.806}, {'134 - 480x360 (360p)': 336.063}, {'135 - 640x480 (480p)': 651.064}, {'18 - 480x360 (medium)': 409.845}]",MyDealStash Reviews the CamelBak Classic Hydration Pack,4453.0
633,,238.0,hegtHZWL92w,"[97, 300]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 603.844}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'18 - 640x360 (medium)': 736.699}]","Get it right, from Glee- flute cover by Maya",6152.0
634,Of Machines,234.0,heFm4h6FgWo,"[9, 10, 34, 37]","[{'160 - 192x144 (144p)': 74.875}, {'133 - 320x240 (240p)': 133.911}, {'134 - 480x360 (360p)': 313.168}, {'135 - 640x480 (480p)': 642.845}, {'18 - 480x360 (medium)': 481.475}]",Of Machines - It Must Belong Somewhere (guitar cover),2112.0
635,,249.0,hfcKMBpxDvk,"[0, 1]","[{'160 - 256x144 (144p)': 119.627}, {'133 - 426x240 (240p)': 267.492}, {'134 - 640x360 (360p)': 270.219}, {'135 - 854x480 (480p)': 595.235}, {'136 - 1280x720 (720p)': 1162.629}, {'298 - 1280x720 (720p60)': 2163.099}, {'18 - 640x360 (medium)': 355.945}, {'22 - 1280x720 (hd720)': 668.731}]",FNAF MOVIE TEASER || SPRINGTRAP CONFIRMED? || Five Nights at Freddy's Movie NEWS,46596.0
636,,464.0,tcVxxwMozx4,"[2, 45, 51, 56, 77, 137, 540]","[{'160 - 192x144 (144p)': 118.806}, {'133 - 320x240 (240p)': 247.184}, {'134 - 480x360 (360p)': 605.647}, {'18 - 480x360 (medium)': 492.615}]",Strasburg Railroad 89 in July,5846.0
637,,342.0,QcImZPJC94I,"[11, 20, 22, 29, 32, 120, 122, 173, 679, 747]","[{'160 - 192x144 (144p)': 86.255}, {'133 - 320x240 (240p)': 175.59}, {'134 - 480x360 (360p)': 429.978}, {'135 - 640x480 (480p)': 858.466}, {'18 - 480x360 (medium)': 441.3}]",Naadan Beef Fry--Kerala Recipe,337991.0
638,,210.0,QcfrYb5JaW0,[4],"[{'160 - 256x144 (144p)': 112.241}, {'133 - 426x240 (240p)': 247.075}, {'134 - 640x360 (360p)': 604.477}, {'18 - 480x270 (small)': 651.827}]",Cerebral Palsy - bones move into place - John Mellor Healing Evangelist,3022.0
639,,248.0,QcpfMFidM5I,"[9, 10, 34]","[{'160 - 176x144 (144p)': 112.464}, {'133 - 294x240 (240p)': 257.358}, {'18 - 352x288 (small)': 336.524}]",Wedding Dress - Tae Yang - Guitar Solo by Handoyomia,264612.0
640,,283.0,QhTvITHILe4,[179],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 606.819}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2261.708}, {'18 - 640x360 (medium)': 714.61}, {'22 - 1280x720 (hd720)': 2329.687}]",Zelenny Ibarra [Martes 03 de Mayo 2011][Dia de la Santa Cruz - Dia del Albañil],1571.0
641,,301.0,QhN2j94cd38,"[3, 4, 6]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 617.468}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'18 - 640x360 (medium)': 714.37}]",Mick Hucknall le 2 mars 2013 Ancienne Belgique Bruxelles,1424.0
642,,210.0,sxKwAOVAhkY,"[0, 79]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 605.082}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'18 - 640x360 (medium)': 398.799}, {'22 - 1280x720 (hd720)': 1365.748}]",PLAYOFFS BLITZ: SF 49ers vs Carolina Panthers,4158.0
643,Supergarage,144.0,32pVRzUoXAA,"[0, 1, 2800]","[{'160 - 166x144 (144p)': 118.813}, {'134 - 418x360 (360p)': 234.466}, {'133 - 278x240 (240p)': 266.457}, {'135 - 556x480 (480p)': 497.929}, {'18 - 418x360 (medium)': 344.462}]",Marvel Avengers Alliance - Coulson's Revenge/PvP,11887.0
644,,328.0,32G9h3lL65I,"[4, 9, 10, 37]","[{'160 - 256x144 (144p)': 113.193}, {'133 - 426x240 (240p)': 247.401}, {'134 - 640x360 (360p)': 549.821}, {'135 - 854x480 (480p)': 1028.207}, {'136 - 1280x720 (720p)': 1820.342}, {'18 - 640x360 (medium)': 662.531}]",-ginjineko- Graduation2013 -fe.仰げば尊し-,3062.0
645,,259.0,32LlxgeKvcU,[342],"[{'160 - 256x144 (144p)': 112.089}, {'133 - 426x240 (240p)': 245.668}, {'134 - 640x360 (360p)': 622.987}, {'135 - 854x480 (480p)': 1172.634}, {'18 - 640x360 (medium)': 633.058}]",TNA would Participate in Cabinet If the Demands of Tamils Resolved in 100 Days - Thanthi TV,2062.0
646,,157.0,T_8tYSjdlxQ,"[3, 4, 10, 13, 28, 33, 38]","[{'160 - 256x144 (144p)': 112.442}, {'133 - 426x240 (240p)': 257.953}, {'134 - 640x360 (360p)': 483.692}, {'135 - 854x480 (480p)': 1032.85}, {'18 - 640x360 (medium)': 562.576}]",The Killers - Bad Moon Rising (Creedence Clearwater Revival cover) Live Hangout Festival,40701.0
647,,161.0,d5N6OLyrzvg,[780],"[{'160 - 192x144 (144p)': 113.693}, {'133 - 320x240 (240p)': 253.635}, {'134 - 480x360 (360p)': 602.482}, {'18 - 480x360 (medium)': 502.112}]",120627 Подъемный кран в огороде,9701.0
648,Paramore,289.0,d7r6AAibuWY,"[5, 16, 84]","[{'160 - 256x144 (144p)': 114.394}, {'133 - 426x240 (240p)': 250.872}, {'134 - 640x360 (360p)': 336.054}, {'135 - 854x480 (480p)': 655.442}, {'136 - 1280x720 (720p)': 1407.781}, {'137 - 1920x1080 (1080p)': 2933.3}, {'264 - 1920x1080 (1080p)': 4987.184}, {'18 - 640x360 (medium)': 409.325}, {'22 - 1280x720 (hd720)': 1347.712}]",My Naruto Shippuden Cast,2359.0
649,,152.0,dBO8mKEL3Q4,"[5, 16, 1618]","[{'160 - 192x144 (144p)': 115.872}, {'133 - 320x240 (240p)': 249.823}, {'18 - 320x240 (small)': 371.461}]",Robotnik's Random Garfield Cartoon Generator,144264.0
650,,467.0,E-ublZTRZu0,"[5, 16]","[{'160 - 192x144 (144p)': 121.075}, {'133 - 320x240 (240p)': 272.047}, {'134 - 480x360 (360p)': 292.648}, {'135 - 640x480 (480p)': 646.605}, {'18 - 480x360 (medium)': 354.388}]",傳統故事78 臘八節傳說 牧女獻糜,9415.0
651,,188.0,o1N32vamfy0,[3],"[{'160 - 256x144 (144p)': 114.36}, {'133 - 426x240 (240p)': 250.098}, {'134 - 640x360 (360p)': 613.462}, {'135 - 854x480 (480p)': 1125.673}, {'136 - 1280x720 (720p)': 2214.278}, {'18 - 480x270 (small)': 656.555}]",Shakira Palm Springs.MOV,1362.0
652,,152.0,o26_5ANAPh8,[25],"[{'160 - 256x116 (144p)': 111.642}, {'133 - 426x192 (240p)': 285.578}, {'18 - 480x216 (small)': 389.365}]",Lost: Black Earth - Free Science Fiction Movie Trailer,81726.0
653,,245.0,S4tHZuznEFw,[12],"[{'160 - 256x144 (144p)': 121.445}, {'133 - 426x240 (240p)': 255.909}, {'134 - 640x360 (360p)': 608.718}, {'135 - 854x480 (480p)': 1124.851}, {'136 - 1280x720 (720p)': 2206.715}, {'137 - 1920x1080 (1080p)': 4093.034}, {'18 - 640x360 (medium)': 424.293}, {'22 - 1280x720 (hd720)': 1316.733}]",AFC Cup - Group E: Match Reactions of Warriors FC vs Semen Padang,2970.0
654,,120.0,pFt-alVNSps,"[0, 82, 103, 118, 440]","[{'134 - 640x360 (360p)': 638.756}, {'136 - 1280x720 (720p)': 2329.389}, {'18 - 640x360 (medium)': 738.444}, {'22 - 1280x720 (hd720)': 2435.201}]",Mitch Callahan breakaway goal 3-1 Detroit Red Wings vs Toronto Maple Leafs 9/28/13 NHL Hockey,6964.0
655,Azealia Banks,226.0,4WVqS4-HFuY,"[50, 65, 256, 913]","[{'160 - 256x144 (144p)': 110.909}, {'133 - 426x240 (240p)': 250.355}, {'134 - 640x360 (360p)': 345.084}, {'135 - 854x480 (480p)': 773.463}, {'136 - 1280x720 (720p)': 1374.148}, {'18 - 640x360 (medium)': 586.076}, {'22 - 1280x720 (hd720)': 1140.347}]",4 Year Natural Hair Journey,42409.0
656,,234.0,U7I1WWthP54,[16],"[{'160 - 256x144 (144p)': 114.331}, {'133 - 426x240 (240p)': 246.879}, {'134 - 640x360 (360p)': 326.595}, {'135 - 854x480 (480p)': 694.038}, {'136 - 1280x720 (720p)': 1458.617}, {'18 - 640x360 (medium)': 412.727}, {'22 - 1280x720 (hd720)': 1738.076}]",Silver Spoon (Gin no Saji) Episode 6 Anime Reaction- Gutting a Deer 銀の匙,6138.0
657,,306.0,U8d1gDaRtuQ,"[3, 61]","[{'160 - 256x144 (144p)': 111.035}, {'133 - 426x240 (240p)': 247.264}, {'134 - 640x360 (360p)': 605.316}, {'135 - 854x480 (480p)': 1108.731}, {'136 - 1280x720 (720p)': 2057.143}, {'137 - 1920x1080 (1080p)': 3565.765}, {'18 - 640x360 (medium)': 494.813}]",Marcel Dettmann - DJ  @ TAICOCLUB'15,6741.0
658,,364.0,U8Oc2zZ82eM,[14],"[{'160 - 256x144 (144p)': 111.558}, {'133 - 426x240 (240p)': 371.319}, {'134 - 640x360 (360p)': 700.674}, {'135 - 854x480 (480p)': 1195.748}, {'136 - 1280x720 (720p)': 2061.491}, {'137 - 1920x1080 (1080p)': 3785.362}, {'18 - 640x360 (medium)': 610.69}]",SUPERMAN IS DEAD - Sunset Di Tanah Anarki (Official Video),17938568.0
659,,233.0,UCV7J4q66JY,[110],"[{'160 - 192x144 (144p)': 112.568}, {'133 - 320x240 (240p)': 245.856}, {'18 - 320x240 (small)': 402.892}]",Randy Vanlandingham vs Brandon Evans,3503.0
660,,202.0,jfagDfeNWhU,"[2, 7, 3554]","[{'160 - 256x144 (144p)': 126.889}, {'134 - 640x360 (360p)': 231.239}, {'133 - 426x240 (240p)': 315.423}, {'135 - 854x480 (480p)': 455.021}, {'136 - 1280x720 (720p)': 1152.361}, {'137 - 1920x1080 (1080p)': 2465.248}, {'18 - 640x360 (medium)': 312.064}, {'22 - 1280x720 (hd720)': 3.04}]",ВАЗ-2107 тюнинг (СЕМЁРКА),48417.0
661,,202.0,jfagDfeNWhU,"[0, 1, 180, 337, 960]","[{'160 - 256x144 (144p)': 126.889}, {'134 - 640x360 (360p)': 231.239}, {'133 - 426x240 (240p)': 315.423}, {'135 - 854x480 (480p)': 455.021}, {'136 - 1280x720 (720p)': 1152.361}, {'137 - 1920x1080 (1080p)': 2465.248}, {'18 - 640x360 (medium)': 312.064}, {'22 - 1280x720 (hd720)': 3.04}]",ВАЗ-2107 тюнинг (СЕМЁРКА),48417.0
662,,324.0,0fE2I5o_pNk,[8],"[{'160 - 192x144 (144p)': 116.773}, {'133 - 320x240 (240p)': 248.602}, {'134 - 480x360 (360p)': 603.387}, {'135 - 640x480 (480p)': 1103.365}, {'18 - 480x360 (medium)': 569.13}]",Danze gipsy del Rajasthan in India con Suva Devi,3024.0
663,,324.0,o7BYHQ851ZA,"[5, 16]","[{'160 - 192x144 (144p)': 116.773}, {'133 - 320x240 (240p)': 248.602}, {'134 - 480x360 (360p)': 603.387}, {'135 - 640x480 (480p)': 1103.365}, {'18 - 480x360 (medium)': 569.13}]",Danze gipsy del Rajasthan in India con Suva Devi,3024.0
664,,160.0,Z3FFQVhYhXw,[1898],"[{'160 - 192x144 (144p)': 111.102}, {'133 - 192x144 (144p)': 247.249}, {'18 - 192x144 (tiny)': 269.954}]",Frontier on Minimig - 7 vs 28 MHz,3844.0
665,,271.0,25APBqJBAek,[66],"[{'160 - 256x144 (144p)': 111.187}, {'133 - 426x240 (240p)': 246.895}, {'134 - 640x360 (360p)': 253.825}, {'135 - 854x480 (480p)': 535.006}, {'18 - 640x360 (medium)': 360.493}]","Perfume Review: Nina Ricci ""Nina""",11500.0
666,,296.0,2Bbov7iif60,[3],"[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 605.759}, {'135 - 720x480 (DASH video)': 1155.0}, {'18 - 540x360 (medium)': 665.69}]",AC/DC @ Telenor Arena Oslo Norway 18.02.2009 part 2/3,1905.0
667,,396.0,2Cly-MnjyWM,[6],"[{'160 - 192x144 (144p)': 112.349}, {'133 - 320x240 (240p)': 246.411}, {'18 - 320x240 (small)': 334.638}]",Coco Legrand parte 3,20422.0
668,,209.0,P9uKyXepk3M,[6],"[{'160 - 192x144 (144p)': 111.782}, {'133 - 320x240 (240p)': 250.483}, {'18 - 320x240 (small)': 311.714}]",narrando futbol el pollo...,1171.0
669,,368.0,YFFrXsWtRtM,"[50, 65, 998]","[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 586.969}, {'135 - 720x480 (DASH video)': 1155.0}, {'18 - 540x360 (medium)': 533.215}]","""Loc Journey update""",1243.0
670,,391.0,YI9CYOMJgnk,[3],"[{'160 - 256x144 (144p)': 112.207}, {'133 - 426x240 (240p)': 246.79}, {'134 - 640x360 (360p)': 613.468}, {'135 - 854x480 (480p)': 1127.331}, {'136 - 1280x720 (720p)': 2243.958}, {'137 - 1920x1080 (1080p)': 4196.42}, {'18 - 640x360 (medium)': 724.737}]","Wale Performs ""Bait"" At Howard Theater",3185.0
671,,217.0,5tg-g1vxf4M,"[3, 4]","[{'160 - 256x144 (144p)': 117.529}, {'133 - 426x240 (240p)': 247.902}, {'134 - 640x360 (360p)': 617.604}, {'135 - 854x480 (480p)': 1128.581}, {'136 - 1280x720 (720p)': 2258.156}, {'18 - 640x360 (medium)': 706.286}]","Every Time I Die ""No Son of Mine"" at Warped Tour '12",3975.0
672,Taylor Swift,376.0,ueYu2ELSxrE,"[8, 71, 152]","[{'160 - 256x142 (144p)': 113.382}, {'133 - 426x236 (240p)': 255.992}, {'134 - 640x356 (360p)': 608.417}, {'18 - 640x356 (medium)': 669.619}]",Svetlana & Sandeep Wedding Highlights,1694.0
673,,292.0,ufPNxZt_6ts,"[0, 1, 19, 48, 691]","[{'160 - 256x144 (144p)': 111.922}, {'133 - 426x240 (240p)': 255.811}, {'134 - 640x360 (360p)': 404.291}, {'135 - 854x480 (480p)': 726.459}, {'136 - 1280x720 (720p)': 1254.699}, {'18 - 640x360 (medium)': 423.542}, {'22 - 1280x720 (hd720)': 995.553}]",Here We Are! | Racing Rivals Bronze Crate Unboxing Part 6!,2534.0
674,Trevor Jones,367.0,WBZVJNZs9M0,"[227, 1680, 1688]","[{'160 - 192x144 (144p)': 111.752}, {'133 - 320x240 (240p)': 249.208}, {'18 - 320x240 (small)': 358.797}]",Nave Glasgow lascia la STANAVFORMED 1992 Nave Aliseo la saluta,3006.0
675,,408.0,WC14c_Q_0ok,"[0, 1, 93, 102]","[{'160 - 256x144 (144p)': 115.241}, {'133 - 426x240 (240p)': 256.017}, {'134 - 640x360 (360p)': 565.472}, {'135 - 854x480 (480p)': 1111.228}, {'136 - 1280x720 (720p)': 2205.044}, {'137 - 1920x1080 (1080p)': 3425.878}, {'18 - 640x360 (medium)': 626.393}, {'22 - 1280x720 (hd720)': 3.513}]",WoW Outland - The Summoning Chamber,17574.0
676,,213.0,WDc6a8IrOrk,"[15, 18, 59, 178, 1661]","[{'160 - 192x144 (144p)': 114.43}, {'133 - 320x240 (240p)': 247.292}, {'134 - 480x360 (360p)': 487.704}, {'18 - 480x360 (medium)': 578.099}]",DIY 150 gal. Aquarium Background Part 6,7292.0
677,,224.0,WEm4zAFNS7Q,"[3, 6]","[{'160 - 192x144 (144p)': 114.658}, {'133 - 320x240 (240p)': 247.363}, {'134 - 480x360 (360p)': 609.723}, {'135 - 640x480 (480p)': 1115.211}, {'18 - 480x360 (medium)': 658.825}]",el regreso del alambrado fortaleza musical,1543.0
678,,300.0,WHVN46UMHFs,"[66, 648]","[{'160 - 256x144 (144p)': 115.58}, {'133 - 426x240 (240p)': 252.007}, {'134 - 640x360 (360p)': 509.052}, {'18 - 480x270 (small)': 556.584}]",My Coach collection!,9682.0
679,,300.0,WHVN46UMHFs,[5],"[{'160 - 256x144 (144p)': 115.58}, {'133 - 426x240 (240p)': 252.007}, {'134 - 640x360 (360p)': 509.052}, {'18 - 480x270 (small)': 556.584}]",My Coach collection!,9682.0
680,Dr. Dre,495.0,yWp1dXb6LXY,"[0, 12, 689]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 610.099}, {'135 - 854x480 (DASH video)': 1155.0}, {'18 - 640x360 (medium)': 736.524}]",trabalho funcional para goleiros,2417.0
681,,244.0,hilgkGGX39w,"[15, 18, 59, 178, 773, 805]","[{'160 - 256x144 (144p)': 109.081}, {'133 - 426x240 (240p)': 249.12}, {'134 - 640x360 (360p)': 609.56}, {'135 - 854x480 (480p)': 1115.804}, {'136 - 1280x720 (720p)': 2227.083}, {'18 - 640x360 (medium)': 695.5}, {'22 - 1280x720 (hd720)': 1991.563}]",Saltwater Reef Tank,3239.0
682,,353.0,hjU0GohJjCo,"[0, 1, 607]","[{'160 - 256x144 (144p)': 117.245}, {'133 - 426x240 (240p)': 333.91}, {'134 - 640x360 (360p)': 606.861}, {'135 - 854x480 (480p)': 1126.601}, {'136 - 1280x720 (720p)': 2217.834}, {'18 - 480x270 (small)': 647.581}, {'22 - 1280x720 (hd720)': 2475.257}]",Cosmic Incursion Review - with Tom Vasel,27698.0
683,,311.0,hkGwNt1frME,"[0, 1, 5]","[{'134 - 640x360 (360p)': 535.056}, {'136 - 1280x720 (720p)': 1808.223}, {'18 - 640x360 (medium)': 401.848}, {'22 - 1280x720 (hd720)': 1236.211}]",Como descargar Sheep Raider para pc,1464.0
684,,349.0,BA5jZC-iBPg,"[39, 674]","[{'160 - 256x144 (144p)': 115.733}, {'133 - 426x240 (240p)': 246.877}, {'134 - 640x360 (360p)': 353.368}, {'135 - 854x480 (480p)': 688.674}, {'18 - 640x360 (medium)': 489.644}]",увлажняющий восстанавливающий тоник,5405.0
685,,255.0,BCFVrDhtGtI,"[164, 175]","[{'160 - 256x144 (144p)': 110.32}, {'133 - 426x240 (240p)': 247.844}, {'134 - 640x360 (360p)': 609.938}, {'135 - 854x480 (480p)': 1118.233}, {'136 - 1280x720 (720p)': 2230.352}, {'18 - 640x360 (medium)': 715.689}, {'22 - 1280x720 (hd720)': 1979.842}]",COLEGIO MILITARIZADO ALARID CELEBRA LA GESTA HEROICA DEL 13 DE SEPTIEMBRE.,9687.0
686,,248.0,BDwG7VkP1OQ,[3],"[{'160 - 256x144 (144p)': 115.661}, {'133 - 426x240 (240p)': 247.594}, {'134 - 640x360 (360p)': 505.5}, {'135 - 854x480 (480p)': 1001.678}, {'136 - 1280x720 (720p)': 1917.469}, {'264 - 1920x1080 (1080p)': 4402.18}, {'137 - 1920x1080 (1080p)': 4443.3}, {'18 - 640x360 (medium)': 624.956}]",香港站-張信哲我。看見世界巡迴演唱會_別怕我傷心.MOV,4318.0
687,,120.0,Y3ZHBzw8Mwo,[2483],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 331.484}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 531.267}]",Indiana Jones Toy//Ant Scene 1 of 3,3315.0
688,,151.0,Y3x25oucpFU,"[11, 20, 229, 1107, 1189, 1675, 2587]","[{'160 - 256x144 (144p)': 110.695}, {'133 - 426x240 (240p)': 256.682}, {'134 - 640x360 (360p)': 311.339}, {'135 - 854x480 (480p)': 595.535}, {'136 - 1280x720 (720p)': 1171.159}, {'137 - 1920x1080 (1080p)': 2138.662}, {'18 - 640x360 (medium)': 392.509}, {'22 - 1280x720 (hd720)': 1031.584}]",РЕЗИНОВАЯ КОКА КОЛА И ПЕПСИ,115653.0
689,,176.0,Y6L0r35QLDk,"[0, 1, 93, 102, 1061]","[{'160 - 256x144 (144p)': 120.941}, {'133 - 426x240 (240p)': 262.251}, {'134 - 640x360 (360p)': 603.142}, {'18 - 640x360 (medium)': 596.943}]",Paiid | 80 Paladin | Low level Auction House Gold tip in World of Warcraft using Rogue,26103.0
